IP,HOSTNAME,DATE,TIME
10.41.12.2,N/A,06/07/2024,05:38:29
10.41.12.7,swgsrapacs01a,06/07/2024,05:38:31
10.41.12.9,swgsrapacs03a-l100,06/07/2024,05:38:32
10.41.12.11,nphgel1a0001,06/07/2024,05:38:32
10.41.12.14,MON-10-41-12-14-imp,06/07/2024,05:38:33
10.41.12.16,MON-10-41-12-16-imp,06/07/2024,05:38:34
10.41.12.21,MON-10-41-12-21-imp,06/07/2024,05:38:36
10.41.12.31,LWGSRSPT01,06/07/2024,05:38:40
10.41.12.33,lwgsradm03,06/07/2024,05:38:41
10.41.12.42,lwgsradm04,06/07/2024,05:38:45
10.41.12.44,lwgsradm02,06/07/2024,05:38:45
10.41.12.79,SEP20370617C01A,06/07/2024,05:39:02
10.41.12.90,PC0JXF4J,06/07/2024,05:39:07
10.41.12.242,cnagel11,06/07/2024,05:40:23
10.41.12.244,SWGSRAPACS03a-vlan250,06/07/2024,05:40:23
