IP,HOSTNAME,DATE,TIME
10.41.12.7,swgsrapacs01a,10/27/2023,18:53:20
10.41.12.8,swgsrapacs02a,10/27/2023,18:53:20
10.41.12.9,swgsrapacs03a-l100,10/27/2023,18:53:20
10.41.12.10,swgsrapacs04a,10/27/2023,18:53:20
10.41.12.14,MON-10-41-12-14-imp,10/27/2023,18:53:22
10.41.12.16,MON-10-41-12-16-imp,10/27/2023,18:53:22
10.41.12.21,MON-10-41-12-21-imp,10/27/2023,18:53:24
10.41.12.26,PC14GA8K,10/27/2023,18:53:26
10.41.12.31,LWGSRSPT01,10/27/2023,18:53:28
10.41.12.33,lwgsradm03,10/27/2023,18:53:29
10.41.12.39,PC0SC9ZK,10/27/2023,18:53:31
10.41.12.42,lwgsradm04,10/27/2023,18:53:32
10.41.12.44,lwgsradm02,10/27/2023,18:53:33
10.41.12.50,PC0JXF4E,10/27/2023,18:53:35
10.41.12.57,PC0JXF4G,10/27/2023,18:53:38
10.41.12.79,SEP20370617C01A,10/27/2023,18:53:49
10.41.12.90,PC0JXF4J,10/27/2023,18:53:55
10.41.12.152,N/A,10/27/2023,18:54:25
10.41.12.155,N/A,10/27/2023,18:54:26
10.41.12.242,N/A,10/27/2023,18:55:09
10.41.12.243,N/A,10/27/2023,18:55:09
