IP,HOSTNAME,DATE,TIME
10.41.16.1,rtpulapar01a,05/02/2024,18:41:38
10.41.16.2,MON-10-41-16-2-imp,05/02/2024,18:41:38
10.41.16.4,MON-10-41-16-4-imp,05/02/2024,18:41:39
10.41.16.6,MON-10-41-16-6-imp,05/02/2024,18:41:39
10.41.16.8,SWPULAPACS05a,05/02/2024,18:41:40
10.41.16.12,MON-10-41-16-12-imp,05/02/2024,18:41:41
10.41.16.15,C119,05/02/2024,18:41:42
10.41.16.17,MON-10-41-16-17-imp,05/02/2024,18:41:43
10.41.16.19,MON-10-41-16-19-imp,05/02/2024,18:41:43
10.41.16.27,WPHD000010,05/02/2024,18:41:47
10.41.16.29,qun5454913uds,05/02/2024,18:41:47
10.41.16.39,MON-10-41-16-39-imp,05/02/2024,18:41:52
10.41.16.45,WPHD000016,05/02/2024,18:41:54
10.41.16.47,qun5454926uds,05/02/2024,18:41:55
10.41.16.65,rtpulapar01a-vlan200,05/02/2024,18:42:03
10.41.16.75,SEP74860B713572,05/02/2024,18:42:08
10.41.16.129,rtpulapar01a-vlan300,05/02/2024,18:42:34
10.41.16.131,MON-10-41-16-131-imp,05/02/2024,18:42:35
10.41.16.132,SWPULAPACS02a,05/02/2024,18:42:35
10.41.16.133,SWPULAPACS03a,05/02/2024,18:42:36
10.41.16.135,MON-10-41-16-135-imp,05/02/2024,18:42:36
10.41.16.137,MON-10-41-16-137-imp,05/02/2024,18:42:37
10.41.16.139,MON-10-41-16-139-imp,05/02/2024,18:42:38
10.41.16.141,MON-10-41-16-141-imp,05/02/2024,18:42:39
10.41.16.146,MON-10-41-16-146-imp,05/02/2024,18:42:41
10.41.16.149,MON-10-41-16-149-imp,05/02/2024,18:42:42
