IP,HOSTNAME,DATE,TIME
10.41.12.7,swgsrapacs01a,05/17/2024,23:38:28
10.41.12.9,swgsrapacs03a-l100,05/17/2024,23:38:28
10.41.12.11,nphgel1a0001,05/17/2024,23:38:29
10.41.12.14,MON-10-41-12-14-imp,05/17/2024,23:38:30
10.41.12.16,MON-10-41-12-16-imp,05/17/2024,23:38:30
10.41.12.21,MON-10-41-12-21-imp,05/17/2024,23:38:32
10.41.12.29,PC0JXF4F,05/17/2024,23:38:36
10.41.12.31,LWGSRSPT01,05/17/2024,23:38:36
10.41.12.33,lwgsradm03,05/17/2024,23:38:37
10.41.12.42,lwgsradm04,05/17/2024,23:38:41
10.41.12.44,lwgsradm02,05/17/2024,23:38:41
10.41.12.57,PC0JXF4G,05/17/2024,23:38:47
10.41.12.79,SEP20370617C01A,05/17/2024,23:38:58
10.41.12.90,PC0JXF4J,05/17/2024,23:39:03
10.41.12.242,cnagel11,05/17/2024,23:40:18
10.41.12.244,SWGSRAPACS03a-vlan250,05/17/2024,23:40:19
