IP,HOSTNAME,DATE,TIME
10.41.17.1,rtpulapar01a-vlan700,04/12/2024,05:42:17
10.41.17.5,LWPULADM02,04/12/2024,05:42:18
10.41.17.8,LWPULQUA01,04/12/2024,05:42:19
10.41.17.9,LWPULADM01,04/12/2024,05:42:19
10.41.17.12,PC0SC9ZX,04/12/2024,05:42:20
10.41.17.15,WPHC005978-010041017015,04/12/2024,05:42:21
10.41.17.28,PF1PX91H,04/12/2024,05:42:27
10.41.17.193,rtpulapar01a-vlan305,04/12/2024,05:43:49
10.41.17.241,N/A,04/12/2024,05:44:13
10.41.17.242,N/A,04/12/2024,05:44:13
10.41.17.248,N/A,04/12/2024,05:44:15
