IP,HOSTNAME,DATE,TIME
10.41.17.1,rtpulapar01a-vlan700,04/01/2024,20:42:21
10.41.17.5,LWPULADM02,04/01/2024,20:42:22
10.41.17.6,LWPULPRD01,04/01/2024,20:42:23
10.41.17.8,LWPULQUA01,04/01/2024,20:42:23
10.41.17.12,PC0SC9ZX,04/01/2024,20:42:24
10.41.17.15,WPHC005978-010041017015,04/01/2024,20:42:25
10.41.17.28,PF1PX91H,04/01/2024,20:42:31
10.41.17.35,WPHC006709,04/01/2024,20:42:34
10.41.17.37,WPHC002270,04/01/2024,20:42:35
10.41.17.193,rtpulapar01a-vlan305,04/01/2024,20:43:52
10.41.17.241,N/A,04/01/2024,20:44:16
10.41.17.242,N/A,04/01/2024,20:44:16
10.41.17.243,N/A,04/01/2024,20:44:16
10.41.17.248,N/A,04/01/2024,20:44:18
