IP,HOSTNAME,DATE,TIME
10.41.12.2,N/A,01/23/2024,15:52:31
10.41.12.7,swgsrapacs01a,01/23/2024,15:52:33
10.41.12.8,swgsrapacs02a,01/23/2024,15:52:33
10.41.12.10,swgsrapacs04a,01/23/2024,15:52:33
10.41.12.11,nphgel1a0001,01/23/2024,15:52:34
10.41.12.14,MON-10-41-12-14-imp,01/23/2024,15:52:34
10.41.12.16,MON-10-41-12-16-imp,01/23/2024,15:52:35
10.41.12.21,MON-10-41-12-21-imp,01/23/2024,15:52:37
10.41.12.28,WPHC004256,01/23/2024,15:52:40
10.41.12.31,LWGSRSPT01,01/23/2024,15:52:41
10.41.12.33,lwgsradm03,01/23/2024,15:52:41
10.41.12.39,PC0SC9ZK,01/23/2024,15:52:44
10.41.12.41,WPHC004312,01/23/2024,15:52:45
10.41.12.44,lwgsradm02,01/23/2024,15:52:45
10.41.12.45,lwgsradm01,01/23/2024,15:52:46
10.41.12.79,SEP20370617C01A,01/23/2024,15:53:02
10.41.12.86,PC0SC9ZU,01/23/2024,15:53:05
10.41.12.90,PC0JXF4J,01/23/2024,15:53:06
10.41.12.242,N/A,01/23/2024,15:54:22
10.41.12.243,N/A,01/23/2024,15:54:22
10.41.12.244,N/A,01/23/2024,15:54:23
