IP,HOSTNAME,DATE,TIME
10.41.12.2,N/A,01/02/2024,20:53:28
10.41.12.7,swgsrapacs01a,01/02/2024,20:53:30
10.41.12.8,swgsrapacs02a,01/02/2024,20:53:30
10.41.12.11,nphgel1a0001,01/02/2024,20:53:31
10.41.12.14,MON-10-41-12-14-imp,01/02/2024,20:53:32
10.41.12.16,MON-10-41-12-16-imp,01/02/2024,20:53:32
10.41.12.21,MON-10-41-12-21-imp,01/02/2024,20:53:34
10.41.12.33,lwgsradm03,01/02/2024,20:53:40
10.41.12.38,N/A,01/02/2024,20:53:42
10.41.12.42,lwgsradm04,01/02/2024,20:53:44
10.41.12.44,lwgsradm02,01/02/2024,20:53:44
10.41.12.45,lwgsradm01,01/02/2024,20:53:45
10.41.12.79,SEP20370617C01A,01/02/2024,20:54:01
10.41.12.214,N/A,01/02/2024,20:55:08
10.41.12.242,N/A,01/02/2024,20:55:22
10.41.12.243,N/A,01/02/2024,20:55:22
