IP,HOSTNAME,DATE,TIME
10.41.12.7,swgsrapacs01a,11/14/2023,18:53:20
10.41.12.8,swgsrapacs02a,11/14/2023,18:53:20
10.41.12.9,swgsrapacs03a-l100,11/14/2023,18:53:20
10.41.12.10,swgsrapacs04a,11/14/2023,18:53:20
10.41.12.14,MON-10-41-12-14-imp,11/14/2023,18:53:22
10.41.12.16,MON-10-41-12-16-imp,11/14/2023,18:53:22
10.41.12.21,MON-10-41-12-21-imp,11/14/2023,18:53:24
10.41.12.33,lwgsradm03,11/14/2023,18:53:30
10.41.12.42,lwgsradm04,11/14/2023,18:53:34
10.41.12.44,lwgsradm02,11/14/2023,18:53:34
10.41.12.45,lwgsradm01,11/14/2023,18:53:34
10.41.12.79,SEP20370617C01A,11/14/2023,18:53:51
10.41.12.90,PC0JXF4J,11/14/2023,18:53:56
10.41.12.242,N/A,11/14/2023,18:55:12
10.41.12.243,N/A,11/14/2023,18:55:12
