IP,HOSTNAME,DATE,TIME
10.41.12.7,swgsrapacs01a,02/07/2024,05:52:54
10.41.12.9,swgsrapacs03a-l100,02/07/2024,05:52:54
10.41.12.10,swgsrapacs04a,02/07/2024,05:52:55
10.41.12.11,nphgel1a0001,02/07/2024,05:52:55
10.41.12.14,MON-10-41-12-14-imp,02/07/2024,05:52:56
10.41.12.16,MON-10-41-12-16-imp,02/07/2024,05:52:56
10.41.12.21,MON-10-41-12-21-imp,02/07/2024,05:52:58
10.41.12.22,PC0SC9ZV,02/07/2024,05:52:59
10.41.12.26,PC14GA8K,02/07/2024,05:53:00
10.41.12.29,PC0JXF4F,02/07/2024,05:53:01
10.41.12.31,LWGSRSPT01,02/07/2024,05:53:01
10.41.12.33,lwgsradm03,02/07/2024,05:53:02
10.41.12.39,PC0SC9ZK,02/07/2024,05:53:04
10.41.12.40,PC14GA8G,02/07/2024,05:53:05
10.41.12.42,lwgsradm04,02/07/2024,05:53:05
10.41.12.44,lwgsradm02,02/07/2024,05:53:06
10.41.12.45,lwgsradm01,02/07/2024,05:53:06
10.41.12.57,PC0JXF4G,02/07/2024,05:53:11
10.41.12.79,SEP20370617C01A,02/07/2024,05:53:22
10.41.12.90,PC0JXF4J,02/07/2024,05:53:27
10.41.12.242,N/A,02/07/2024,05:54:42
10.41.12.243,N/A,02/07/2024,05:54:43
10.41.12.244,SWGSRAPACS03a-vlan250,02/07/2024,05:54:43
