IP,HOSTNAME,DATE,TIME
10.41.12.7,swgsrapacs01a,12/27/2023,06:53:17
10.41.12.9,swgsrapacs03a-l100,12/27/2023,06:53:17
10.41.12.10,swgsrapacs04a,12/27/2023,06:53:17
10.41.12.14,MON-10-41-12-14-imp,12/27/2023,06:53:18
10.41.12.16,MON-10-41-12-16-imp,12/27/2023,06:53:19
10.41.12.21,MON-10-41-12-21-imp,12/27/2023,06:53:21
10.41.12.22,PC0SC9ZV,12/27/2023,06:53:21
10.41.12.26,PC14GA8K,12/27/2023,06:53:22
10.41.12.31,LWGSRSPT01,12/27/2023,06:53:24
10.41.12.33,lwgsradm03,12/27/2023,06:53:25
10.41.12.38,PC0SC9ZY-010041012038,12/27/2023,06:53:27
10.41.12.39,PC0SC9ZK,12/27/2023,06:53:27
10.41.12.41,WPHC006386,12/27/2023,06:53:27
10.41.12.42,lwgsradm04,12/27/2023,06:53:28
10.41.12.44,lwgsradm02,12/27/2023,06:53:28
10.41.12.45,lwgsradm01,12/27/2023,06:53:28
10.41.12.47,WPHC003990,12/27/2023,06:53:28
10.41.12.50,PC0JXF4E,12/27/2023,06:53:29
10.41.12.52,PC0SC9ZT-010041012052,12/27/2023,06:53:31
10.41.12.57,PC0JXF4G,12/27/2023,06:53:33
10.41.12.79,SEP20370617C01A,12/27/2023,06:53:43
10.41.12.86,PC0SC9ZU,12/27/2023,06:53:46
10.41.12.242,N/A,12/27/2023,06:55:04
10.41.12.243,N/A,12/27/2023,06:55:04
10.41.12.244,N/A,12/27/2023,06:55:04
