IP,HOSTNAME,DATE,TIME
10.41.12.2,N/A,04/03/2024,20:38:24
10.41.12.7,swgsrapacs01a,04/03/2024,20:38:26
10.41.12.8,swgsrapacs02a,04/03/2024,20:38:26
10.41.12.10,swgsrapacs04a,04/03/2024,20:38:27
10.41.12.11,nphgel1a0001,04/03/2024,20:38:27
10.41.12.14,MON-10-41-12-14-imp,04/03/2024,20:38:28
10.41.12.16,MON-10-41-12-16-imp,04/03/2024,20:38:29
10.41.12.21,MON-10-41-12-21-imp,04/03/2024,20:38:31
10.41.12.22,PC0SC9ZV,04/03/2024,20:38:31
10.41.12.26,PC14GA8K,04/03/2024,20:38:32
10.41.12.31,LWGSRSPT01,04/03/2024,20:38:34
10.41.12.33,lwgsradm03,04/03/2024,20:38:35
10.41.12.42,lwgsradm04,04/03/2024,20:38:39
10.41.12.44,lwgsradm02,04/03/2024,20:38:39
10.41.12.45,lwgsradm01,04/03/2024,20:38:39
10.41.12.57,PC0JXF4G,04/03/2024,20:38:45
10.41.12.79,SEP20370617C01A,04/03/2024,20:38:55
10.41.12.90,PC0JXF4J,04/03/2024,20:39:00
10.41.12.242,cnagel11,04/03/2024,20:40:16
10.41.12.243,cnbgel11,04/03/2024,20:40:16
