IP,HOSTNAME,DATE,TIME
10.41.12.7,swgsrapacs01a,02/24/2024,19:53:25
10.41.12.9,swgsrapacs03a-l100,02/24/2024,19:53:25
10.41.12.10,swgsrapacs04a,02/24/2024,19:53:25
10.41.12.14,MON-10-41-12-14-imp,02/24/2024,19:53:27
10.41.12.16,MON-10-41-12-16-imp,02/24/2024,19:53:27
10.41.12.21,MON-10-41-12-21-imp,02/24/2024,19:53:29
10.41.12.31,LWGSRSPT01,02/24/2024,19:53:34
10.41.12.33,lwgsradm03,02/24/2024,19:53:34
10.41.12.42,lwgsradm04,02/24/2024,19:53:38
10.41.12.44,lwgsradm02,02/24/2024,19:53:39
10.41.12.45,lwgsradm01,02/24/2024,19:53:39
10.41.12.79,SEP20370617C01A,02/24/2024,19:53:55
10.41.12.242,cnagel11,02/24/2024,19:55:16
10.41.12.243,cnbgel11,02/24/2024,19:55:16
