IP,HOSTNAME,DATE,TIME
10.41.17.1,rtpulapar01a-vlan700,06/10/2024,16:42:02
10.41.17.3,WPHC006712,06/10/2024,16:42:02
10.41.17.5,LWPULADM02,06/10/2024,16:42:03
10.41.17.7,WPHC006187,06/10/2024,16:42:03
10.41.17.9,LWPULADM01,06/10/2024,16:42:04
10.41.17.15,WPHC005978-010041017015,06/10/2024,16:42:06
10.41.17.22,WPHC005992,06/10/2024,16:42:09
10.41.17.28,PF1PX91H,06/10/2024,16:42:12
10.41.17.193,rtpulapar01a-vlan305,06/10/2024,16:43:34
10.41.17.241,N/A,06/10/2024,16:43:57
10.41.17.243,N/A,06/10/2024,16:43:58
10.41.17.248,N/A,06/10/2024,16:44:00
