IP,HOSTNAME,DATE,TIME
10.41.17.1,rtpulapar01a-vlan700,11/12/2023,23:57:17
10.41.17.5,LWPULADM02,11/12/2023,23:57:19
10.41.17.6,LWPULPRD01,11/12/2023,23:57:19
10.41.17.8,LWPULQUA01,11/12/2023,23:57:19
10.41.17.9,LWPULADM01,11/12/2023,23:57:19
10.41.17.12,PC0SC9ZX,11/12/2023,23:57:20
10.41.17.15,WPHC005978-010041017015,11/12/2023,23:57:21
10.41.17.25,PF1PX91H,11/12/2023,23:57:26
10.41.17.193,rtpulapar01a-vlan305,11/12/2023,23:58:49
10.41.17.241,N/A,11/12/2023,23:59:13
10.41.17.242,N/A,11/12/2023,23:59:13
10.41.17.248,N/A,11/12/2023,23:59:15
