IP,HOSTNAME,DATE,TIME
10.41.12.2,N/A,12/19/2023,19:53:18
10.41.12.7,swgsrapacs01a,12/19/2023,19:53:19
10.41.12.8,swgsrapacs02a,12/19/2023,19:53:20
10.41.12.9,swgsrapacs03a-l100,12/19/2023,19:53:20
10.41.12.10,swgsrapacs04a,12/19/2023,19:53:20
10.41.12.14,MON-10-41-12-14-imp,12/19/2023,19:53:21
10.41.12.16,MON-10-41-12-16-imp,12/19/2023,19:53:22
10.41.12.21,MON-10-41-12-21-imp,12/19/2023,19:53:24
10.41.12.31,LWGSRSPT01,12/19/2023,19:53:28
10.41.12.33,lwgsradm03,12/19/2023,19:53:29
10.41.12.42,lwgsradm04,12/19/2023,19:53:33
10.41.12.44,lwgsradm02,12/19/2023,19:53:33
10.41.12.45,lwgsradm01,12/19/2023,19:53:34
10.41.12.53,PC0SC9ZV,12/19/2023,19:53:37
10.41.12.58,PC0JXF4F,12/19/2023,19:53:39
10.41.12.79,SEP20370617C01A,12/19/2023,19:53:49
10.41.12.90,PC0JXF4J,12/19/2023,19:53:54
10.41.12.242,N/A,12/19/2023,19:55:09
10.41.12.243,N/A,12/19/2023,19:55:10
10.41.12.244,N/A,12/19/2023,19:55:10
